directive,input_text,output_text
singularize,wooden shelves with paint chips,wooden shelf with paint chips
singularize,cotton boots for the rain,cotton boot for the rain
singularize,brass dice marked with dots,brass die marked with dots
singularize,china wolves with spots,china wolf with spots
singularize,rubber feet for the chair,rubber foot for the chair
singularize,glass berries in the jar,glass berry in the jar
singularize,metal scarf clips with gems,metal scarf clip with gems
singularize,plastic teeth from the comb,plastic tooth from the comb
singularize,wooden mice with wheels,wooden mouse with wheels
singularize,ceramic pennies in the tile,ceramic penny in the tile
singularize,paper boots cut from felt,paper boot cut from felt
singularize,leather fish with scales,leather fish with scales
singularize,brass leaves pinned to cork,brass leaf pinned to cork
singularize,rubber hooks for the door,rubber hook for the door
singularize,cotton mice with whiskers,cotton mouse with whiskers
singularize,glass feet from the vase,glass foot from the vase
singularize,wooden berries carved red,wooden berry carved red
singularize,metal geese with wings,metal goose with wings
singularize,plastic shelves for spices,plastic shelf for spices
singularize,ceramic knives with handle,ceramic knife with handle
singularize,paper teeth from the chart,paper tooth from the chart
singularize,brass wolves with red eyes,brass wolf with red eyes
singularize,leather dice in the cup,leather die in the cup
singularize,rubber leaves for crafts,rubber leaf for crafts
singularize,wooden hooks for the coat,wooden hook for the coat
singularize,glass mice under dome,glass mouse under dome
singularize,metal berries on chain,metal berry on chain
singularize,china feet with flowers,china foot with flowers
singularize,plastic scarves with snaps,plastic scarf with snaps
singularize,blue poison arrow frogs,blue poison arrow frog
singularize,whispers of the forgotten blade,whisper of the forgotten blade
singularize,echoes of the stormbound fists,echoes of the stormbound fist
singularize,flames that consume the dusk,flame that consumes the dusk
singularize,hearts of the shattered sky,heart of the shattered sky
singularize,veils of the silver serpent,veil of the silver serpent
singularize,songs of the eternal wind,song of the eternal wind
singularize,grips of the endless void,grip of the endless void
singularize,howls from the abyssal depths,howl from the abyssal depths
singularize,crowns of the broken dawn,crown of the broken dawn
singularize,hands of the forgotten king,hand of the forgotten king
singularize,tears of the moonlit oracle,tear of the moonlit oracle
singularize,blades that cleave the soul's echo,blade that cleaves the soul's echo
singularize,echoing fists of the raging storm,echoing fist of the raging storm
singularize,cloaks of the endless nightshade,cloak of the endless nightshade
singularize,serpent's kisses of the shattered heart,serpent's kiss of the shattered heart
singularize,fangs of the sky-bound nightmare,fangs of the sky-bound nightmare
singularize,wings of the eternal flame's sorrow,wings of the eternal flame's sorrow
singularize,songs sung by the thunder's wrath,song sung by the thunder's wrath
singularize,piercing gazes of the twilight hunter,piercing gaze of the twilight hunter
singularize,flames that whisper through the void,flame that whispers through the void
singularize,shards that pierce the heart of silence,shard that pierces the heart of silence
singularize,thorns that bloom in the midnight storm,thorn that blooms in the midnight storm
singularize,blades that cut through the fabric of time,blade that cuts through the fabric of time
singularize,stones that echo with forgotten screams,stone that echoes with forgotten screams
singularize,fangs that taste the blood of forgotten kings,fang that tastes the blood of forgotten kings
singularize,hammers that strike the bones of the earth,hammer that strikes the bones of the earth
singularize,arrows that pierce the heart of the sky,arrow that pierces the heart of the sky
singularize,whips that crack with the sound of falling stars,whip that cracks with the sound of falling stars
singularize,staffs that bend the will of the stars themselves,staff that bends the will of the stars themselves
singularize,shields that absorb the fury of the tempest,shield that absorbs the fury of the tempest
singularize,bows that pull the moon's light from the heavens,bow that pulls the moon's light from the heavens
singularize,daggers that dance in the shadows of dreams,dagger that dances in the shadows of dreams
singularize,lances that strike through the veil of reality,lance that strikes through the veil of reality
singularize,scythes that reap the whispers of the dead,scythe that reaps the whispers of the dead
singularize,spoons that stir the soup of forgotten dreams,spoon that stirs the soup of forgotten dreams
singularize,brooms that sweep away the last breath of silence,broom that sweeps away the last breath of silence
singularize,mugs that hold the morning's regrets,mug that holds the morning's regret
singularize,socks that strangle the noise of the clock,sock that strangles the noise of the clock
singularize,ladles that scoop the echoes of lost time,ladle that scoops the echoes of lost time
singularize,candles that melt the secrets of the night,candle that melts the secrets of the night
singularize,towels that dry the tears of forgotten phone calls,towel that dries the tears of forgotten phone calls
singularize,clocks that tick the rhythm of missed chances,clock that ticks the rhythm of missed chances
singularize,keys that unlock the whispers of forgotten hallways,key that unlocks the whispers of forgotten hallways
singularize,vacuums that suck up the last light of the sunset,vacuum that sucks up the last light of the sunset
singularize,mops that sway with the dance of spilled coffee,mop that sways with the dance of spilled coffee
singularize,frying pans that sizzle with unspoken words,frying pan that sizzles with unspoken words
singularize,telephones that ring with the voices of old regrets,telephone that rings with the voices of old regrets
singularize,scissors that cut the threads of yesterday's mistakes,scissors that cut the threads of yesterday's mistakes
singularize,doorbells that chime with the weight of forgotten promises,doorbell that chimes with the weight of forgotten promises
singularize,toasters that burn the edges of bad decisions,toaster that burns the edges of bad decisions
singularize,hammers that fix everything except the mistakes,hammer that fixes everything except the mistakes
singularize,forks that twirl the threads of regret,fork that twirls the threads of regret
singularize,vacuums that suck up the crumbs of your conscience,vacuum that sucks up the crumbs of your conscience
singularize,microwaves that heat up the leftovers of forgotten thoughts,microwave that heats up the leftovers of forgotten thoughts
singularize,shovels that dig up the remnants of old arguments,shovel that digs up the remnants of old arguments
singularize,glue sticks that bond the pieces of broken promises,glue stick that bonds the pieces of broken promises
singularize,remote controls that pause the moments you can't rewind,remote control that pauses the moments you can't rewind
singularize,keychains that hold the weight of yesterday's decisions,keychain that holds the weight of yesterday's decisions
singularize,toothbrushes that scrub away the memories of last night's mistakes,toothbrush that scrubs away the memories of last night's mistakes
singularize,plungers that unblock the flow of regrets,plunger that unblocks the flow of regrets
singularize,scissors that trim the edges of half-finished projects,scissors that trim the edges of half-finished projects
singularize,coffee mugs that stir up the chaos of the morning,coffee mug that stirs up the chaos of the morning
singularize,tape dispensers that seal away the last of your patience,tape dispenser that seals away the last of your patience
singularize,desk fans that blow away the fumes of last-minute deadlines,desk fan that blows away the fumes of last-minute deadlines
singularize,spoons that dig into yesterday’s leftovers,spoon that digs into yesterday’s leftovers
singularize,toasters that burn the bread you forgot about,toaster that burns the bread you forgot about
singularize,hairdryers that blow away your chances of doing anything productive,hairdryer that blows away your chances of doing anything productive
singularize,umbrellas that protect you from getting wet but not from bad decisions,umbrella that protects you from getting wet but not from bad decisions
