directive,input_text,output_text
singularize,spicy green chilies,spicy green chili
singularize,tall wooden chairs,tall wooden chair
singularize,thin golden threads,thin golden thread
singularize,big pink cakes,big pink cake
singularize,sharp pointed pencils,sharp pointed pencil
singularize,small red flowers,small red flower
singularize,clean white towels,clean white towel
singularize,long wooden planks,long wooden plank
singularize,rich dark chocolates,rich dark chocolate
singularize,thick woolen scarves,thick woolen scarf
singularize,cute little puppies,cute little puppy
singularize,fresh green leaves,fresh green leaf
singularize,bright orange sunsets,bright orange sunset
singularize,old leather books,old leather book
singularize,small glass jars,small glass jar
singularize,sweet juicy oranges,sweet juicy orange
singularize,heavy brown bags,heavy brown bag
singularize,huge glass windows,huge glass window
singularize,large gold coins,large gold coin
singularize,fresh red berries,fresh red berry
singularize,small shiny rocks,small shiny rock
singularize,beautiful white butterflies,beautiful white butterfly
singularize,soft pink pillows,soft pink pillow
singularize,large fluffy clouds,large fluffy cloud
singularize,quiet wooden rooms,quiet wooden room
singularize,hot spicy curries,hot spicy curry
singularize,big fluffy clouds,big fluffy cloud
singularize,yellow striped shirts,yellow striped shirt
singularize,children's woolen gloves,child's woolen glove
singularize,oxen-drawn carts,oxen-drawn cart
singularize,knife-sharpened sticks,knife-sharpened stick
singularize,mice-infested houses,micee-infested house
singularize,tooth-marked pencils,tooth-marked pencil
singularize,friendly footsteps,friendly footstep
singularize,wise old men,wise old man
singularize,blue lice,blue louse
singularize,lone geese,lone goose
singularize,half-empty glasses,half-empty glass
singularize,strong calf muscles,strong calf muscle
singularize,tiny cacti gardens,tiny cacti garden
singularize,pairs of dice,pair of dice
singularize,fleets of aircraft,fleet of aircraft
singularize,collections of memorabilia,collection of memorabilia
singularize,lone heroes,lone hero
singularize,bright red tomatoes,bright red tomato
singularize,worn-out echoes,worn-out echo
singularize,beautiful serenades,beautiful serenade
singularize,ancient manuscripts,ancient manuscript
singularize,gray wolf packs,gray wolf pack
singularize,leafy green vegetables,leafy green vegetable
singularize,delicate piano notes,delicate piano note
singularize,strawberry thieves,strawberry thief
singularize,crackling fire logs,crackling fire log
singularize,wise old elves,wise old elf
singularize,crumbling fortress walls,crumbling fortress wall
singularize,shadowy alley cats,shadowy alley cat
singularize,magical fairy tales,magical fairy tale
singularize,frost-covered windowpanes,frost-covered windowpane
singularize,antique gold watches,antique gold watch
singularize,delicious sushi rolls,delicious sushi roll
singularize,flickering candle flames,flickering candle flame
singularize,spoonfuls of sugar,spoonful of sugar
singularize,baskets of laundry,basket of laundry
singularize,burgers with cheese,burger with cheese
singularize,tank tops,tank top
singularize,bakers' dozens,baker's dozen
singularize,football games,football game
singularize,birthday cards,birthday card
singularize,police officers,police officer
singularize,basketball courts,basketball court
singularize,ice cream cones,ice cream cone
singularize,walking sticks,walking stick
singularize,homework assignments,homework assignment
singularize,newspaper articles,newspaper article
singularize,car doors,car door
singularize,friendship bracelets,friendship bracelet
singularize,firewood logs,firewood log
singularize,cherry blossoms,cherry blossom
singularize,silk scarves,silk scarf
singularize,castle towers,castle tower
singularize,mountain ranges,mountain range
singularize,pebble beaches,pebble beach
singularize,fruit salads,fruit salad
singularize,butterfly wings,butterfly wing
singularize,skateboard ramps,skateboard ramp
singularize,waterfall mists,waterfall mist
singularize,ladder rungs,ladder rung
singularize,traffic cones,traffic cone
singularize,flower bouquets,flower bouquet
singularize,cobblestone paths,cobblestone path
singularize,hedge mazes,hedge maze
singularize,sunset glows,sunset glow
singularize,ocean waves,ocean wave
singularize,beach umbrellas,beach umbrella
singularize,campfire stories,campfire story
singularize,feather quills,feather quill
singularize,forest trails,forest trail
singularize,jigsaw puzzles,jigsaw puzzle
singularize,vintage postcards,vintage postcard
singularize,harbor docks,harbor dock
singularize,stone archways,stone archway
singularize,candle holders,candle holder
singularize,sunflower seeds,sunflower seed
singularize,windmill blades,windmill blade
singularize,piano keys,piano key
singularize,photo albums,photo album
singularize,art galleries,art gallery
singularize,mountain peaks,mountain peak
singularize,desert cacti,desert cactus
singularize,storm clouds,storm cloud
singularize,midnight snacks,midnight snack
singularize,forest clearings,forest clearing
singularize,treasure chests,treasure chest
singularize,stone gargoyles,stone gargoyle
singularize,oak trees,oak tree
singularize,autumn leaves,autumn leaf
singularize,brick walls,brick wall
singularize,rope bridges,rope bridge
singularize,golden crowns,golden crown
singularize,silk ribbons,silk ribbon
singularize,frozen ponds,frozen pond
singularize,scenic overlooks,scenic overlook
singularize,wooden fences,wooden fence
singularize,garden hoses,garden hose
singularize,jellybean jars,jellybean jar
singularize,toy soldiers,toy soldier
singularize,library books,library book
singularize,vintage clocks,vintage clock
singularize,coffee mugs,coffee mug
singularize,porcelain dolls,porcelain doll
singularize,rollercoaster rides,rollercoaster ride
singularize,paper lanterns,paper lantern
singularize,city skylines,city skyline
singularize,crystal chandeliers,crystal chandelier
singularize,candle flames,candle flame
singularize,forest canopies,forest canopy
singularize,stone pathways,stone pathway
singularize,bird's nests,bird's nest
singularize,mountain cabins,mountain cabin
singularize,leafy vines,leafy vine
singularize,cloud formations,cloud formation
singularize,desert dunes,desert dune
singularize,flower petals,flower petal
singularize,street musicians,street musician
singularize,crystal clear lakes,crystal clear lake
singularize,twinkling stars,twinkling star
singularize,ancient ruins,ancient ruin
singularize,garden gnomes,garden gnome
singularize,stormy seas,stormy sea
singularize,cave entrances,cave entrance
singularize,chocolate bars,chocolate bar
singularize,fishing boats,fishing boat
singularize,picnic baskets,picnic basket
singularize,wildflower meadows,wildflower meadow
singularize,eagle's nests,eagle's nest
singularize,mountain streams,mountain stream
singularize,sunflower fields,sunflower field
singularize,hot air balloons,hot air balloon
singularize,rocking chairs,rocking chair
singularize,apple orchards,apple orchard
singularize,lighthouse beacons,lighthouse beacon
singularize,harbor sailboats,harbor sailboat
singularize,vintage bicycles,vintage bicycle
singularize,rusty anchors,rusty anchor
singularize,forest waterfalls,forest waterfall
singularize,city plazas,city plaza
singularize,wooden rocking horses,wooden rocking horse
singularize,parrot's feathers,parrot's feather
singularize,sunset silhouettes,sunset silhouette
singularize,wind chimes,wind chime
singularize,garden benches,garden bench
singularize,harvest moons,harvest moon
singularize,stone fireplaces,stone fireplace
singularize,fishermen's nets,fisherman's net
singularize,harbor lighthouses,harbor lighthouse
singularize,cobblestone streets,cobblestone street
singularize,seagulls' cries,seagull's cry
singularize,forest paths,forest path
singularize,rustic cabins,rustic cabin
singularize,vineyard grapes,vineyard grape
singularize,misty valleys,misty valley
singularize,stone pillars,stone pillar
singularize,lantern lights,lantern light
singularize,cozy fireplaces,cozy fireplace
singularize,mountain ridges,mountain ridge
singularize,garden paths,garden path
singularize,sea breezes,sea breeze
singularize,orchard trees,orchard tree
singularize,wildflower blooms,wildflower bloom
singularize,butterfly gardens,butterfly garden
singularize,stormy skies,stormy sky
singularize,vintage record players,vintage record player
singularize,forest glades,forest glade
singularize,stone castles,stone castle
singularize,antique vases,antique vase
singularize,hidden treasures,hidden treasure
singularize,cottage windows,cottage window
singularize,seaside cottages,seaside cottage
singularize,rusty gates,rusty gate
singularize,lone wolves,lone wolf
singularize,crystal caves,crystal cave
singularize,garden ponds,garden pond
singularize,mountain trails,mountain trail
singularize,storm shelters,storm shelter
singularize,cherry trees,cherry tree
singularize,desert oases,desert oasis
singularize,village markets,village market
singularize,cobblestone bridges,cobblestone bridge
singularize,vine-covered walls,vine-covered wall
singularize,harbor views,harbor view
singularize,forest cabins,forest cabin
singularize,flower gardens,flower garden
singularize,wooden doors,wooden door
singularize,sunrise glows,sunrise glow
singularize,moss-covered stones,moss-covered stone
singularize,water fountains,water fountain
singularize,beach huts,beach hut
singularize,stone benches,stone bench
singularize,lake views,lake view
singularize,forest streams,forest stream
singularize,mountain lakes,mountain lake
singularize,desert winds,desert wind
singularize,harbor cranes,harbor crane
singularize,fishing piers,fishing pier
singularize,sunrise views,sunrise view
singularize,garden statues,garden statue
singularize,mountain lodges,mountain lodge
singularize,crystal balls,crystal ball
singularize,storm clouds,storm cloud
singularize,beach waves,beach wave
singularize,forest groves,forest grove
singularize,mountain passes,mountain pass
singularize,vine-covered trellises,vine-covered trellis
singularize,clay pots,clay pot
singularize,glass marbles,glass marble
singularize,steel wrenches,steel wrench
singularize,ceramic mugs,ceramic mug
singularize,wooden spoons,wooden spoon
singularize,plastic bottles,plastic bottle
singularize,iron nails,iron nail
singularize,golden rings,golden ring
singularize,silver coins,silver coin
singularize,brass keys,brass key
singularize,rubber bands,rubber band
singularize,stone arrowheads,stone arrowhead
singularize,leather wallets,leather wallet
singularize,metal bolts,metal bolt
singularize,cotton handkerchiefs,cotton handkerchief
singularize,bronze statues,bronze statue
singularize,linen napkins,linen napkin
singularize,steel hammers,steel hammer
singularize,porcelain plates,porcelain plate
singularize,copper wires,copper wire
singularize,wool scarves,wool scarf
singularize,bamboo chopsticks,bamboo chopstick
singularize,crystal vases,crystal vase
singularize,ceramic tiles,ceramic tile
singularize,aluminum cans,aluminum can
singularize,plastic straws,plastic straw
singularize,wooden boxes,wooden box
singularize,glass bottles,glass bottle
singularize,steel chains,steel chain
singularize,stone bricks,stone brick
singularize,iron hooks,iron hook
singularize,cork coasters,cork coaster
singularize,clay figurines,clay figurine
singularize,copper kettles,copper kettle
singularize,linen sheets,linen sheet
singularize,bronze medals,bronze medal
singularize,rubber gloves,rubber glove
singularize,ceramic bowls,ceramic bowl
singularize,metallic pins,metallic pin
singularize,wooden crates,wooden crate
singularize,glass jars,glass jar
singularize,stone slabs,stone slab
singularize,iron rods,iron rod
singularize,cotton towels,cotton towel
singularize,plastic lids,plastic lid
singularize,steel blades,steel blade
singularize,brass knobs,brass knob
singularize,porcelain cups,porcelain cup
singularize,leather straps,leather strap
singularize,bronze coins,bronze coin
singularize,ceramic jugs,ceramic jug
singularize,wool blankets,wool blanket
singularize,bamboo baskets,bamboo basket
singularize,crystal ornaments,crystal ornament
singularize,aluminum foils,aluminum foil
singularize,plastic containers,plastic container
singularize,stone statues,stone statue
singularize,iron gates,iron gate
singularize,wooden planks,wooden plank
singularize,glass shards,glass shard
singularize,cork stoppers,cork stopper
singularize,clay bowls,clay bowl
singularize,linen curtains,linen curtain
singularize,rubber hoses,rubber hose
singularize,steel screws,steel screw
singularize,bronze trophies,bronze trophy
singularize,porcelain figurines,porcelain figurine
singularize,metal latches,metal latch
singularize,wooden benches,wooden bench
singularize,plastic buckets,plastic bucket
singularize,stone mortars,stone mortar
singularize,iron skillets,iron skillet
singularize,ceramic pitchers,ceramic pitcher
singularize,glass tiles,glass tile
singularize,woolen hats,woolen hat
singularize,leather belts,leather belt
singularize,copper pots,copper pot
singularize,bamboo mats,bamboo mat
singularize,linen pillowcases,linen pillowcase
singularize,crystal goblets,crystal goblet
singularize,steel rods,steel rod
singularize,rubber tires,rubber tire
singularize,bronze bells,bronze bell
singularize,ceramic vases,ceramic vase
singularize,plastic trays,plastic tray
singularize,wooden ladders,wooden ladder
singularize,iron chains,iron chain
singularize,stone pendants,stone pendant
singularize,glass lenses,glass lens
singularize,cork boards,cork board
singularize,metallic rings,metallic ring
singularize,porcelain sinks,porcelain sink
singularize,leather gloves,leather glove
singularize,woolen socks,woolen sock
